node,tec,vintage,year_all,mode,time,level
R12_PAK,bio_ppl,1970,2000,M1,year,0
R12_PAK,bio_ppl,1970,2005,M1,year,0
R12_PAK,bio_ppl,1970,2010,M1,year,0
R12_PAK,bio_ppl,1970,2015,M1,year,0
R12_PAK,bio_ppl,1970,2020,M1,year,0
R12_PAK,bio_ppl,1970,2025,M1,year,0.008374
R12_PAK,bio_ppl,1975,1975,M1,year,0
R12_PAK,bio_ppl,1975,1980,M1,year,0
R12_PAK,bio_ppl,1975,1985,M1,year,0
R12_PAK,bio_ppl,1975,1990,M1,year,0
R12_PAK,bio_ppl,1975,1995,M1,year,0
R12_PAK,bio_ppl,1975,2000,M1,year,0
R12_PAK,bio_ppl,1975,2005,M1,year,0
R12_PAK,bio_ppl,1975,2010,M1,year,0
R12_PAK,bio_ppl,1975,2015,M1,year,0
R12_PAK,bio_ppl,1975,2020,M1,year,0
R12_PAK,bio_ppl,1975,2025,M1,year,0.002915
R12_PAK,bio_ppl,1975,2030,M1,year,0.00319
R12_PAK,bio_ppl,1980,1980,M1,year,0
R12_PAK,bio_ppl,1980,1985,M1,year,0
R12_PAK,bio_ppl,1980,1990,M1,year,0
R12_PAK,bio_ppl,1980,1995,M1,year,0
R12_PAK,bio_ppl,1980,2000,M1,year,0
R12_PAK,bio_ppl,1980,2005,M1,year,0
R12_PAK,bio_ppl,1980,2010,M1,year,0
R12_PAK,bio_ppl,1980,2015,M1,year,0
R12_PAK,bio_ppl,1980,2020,M1,year,0
R12_PAK,bio_ppl,1980,2025,M1,year,0.006625
R12_PAK,bio_ppl,1980,2030,M1,year,0.00725
R12_PAK,bio_ppl,1985,1985,M1,year,0
R12_PAK,bio_ppl,1985,1990,M1,year,0
R12_PAK,bio_ppl,1985,1995,M1,year,0
R12_PAK,bio_ppl,1985,2000,M1,year,0
R12_PAK,bio_ppl,1985,2005,M1,year,0
R12_PAK,bio_ppl,1985,2010,M1,year,0
R12_PAK,bio_ppl,1985,2015,M1,year,0
R12_PAK,bio_ppl,1985,2020,M1,year,0
R12_PAK,bio_ppl,1985,2025,M1,year,0.0146015
R12_PAK,bio_ppl,1985,2030,M1,year,0.015979
R12_PAK,bio_ppl,1985,2035,M1,year,0.0173565
R12_PAK,bio_ppl,1990,1990,M1,year,0
R12_PAK,bio_ppl,1990,1995,M1,year,0
R12_PAK,bio_ppl,1990,2000,M1,year,0
R12_PAK,bio_ppl,1990,2005,M1,year,0
R12_PAK,bio_ppl,1990,2010,M1,year,0
R12_PAK,bio_ppl,1990,2015,M1,year,0
R12_PAK,bio_ppl,1990,2020,M1,year,0
R12_PAK,bio_ppl,1990,2025,M1,year,0.0159
R12_PAK,bio_ppl,1990,2030,M1,year,0.0174
R12_PAK,bio_ppl,1990,2035,M1,year,0.0189
R12_PAK,bio_ppl,1995,1995,M1,year,0
R12_PAK,bio_ppl,1995,2000,M1,year,0
R12_PAK,bio_ppl,1995,2005,M1,year,0
R12_PAK,bio_ppl,1995,2010,M1,year,0
R12_PAK,bio_ppl,1995,2015,M1,year,0
R12_PAK,bio_ppl,1995,2020,M1,year,0
R12_PAK,bio_ppl,1995,2025,M1,year,0.0454475
R12_PAK,bio_ppl,1995,2030,M1,year,0.049735
R12_PAK,bio_ppl,1995,2035,M1,year,0.0540225
R12_PAK,bio_ppl,1995,2040,M1,year,0.05831
R12_PAK,bio_ppl,2000,2000,M1,year,0
R12_PAK,bio_ppl,2000,2005,M1,year,0
R12_PAK,bio_ppl,2000,2010,M1,year,0
R12_PAK,bio_ppl,2000,2015,M1,year,0
R12_PAK,bio_ppl,2000,2020,M1,year,0
R12_PAK,bio_ppl,2000,2025,M1,year,0.0139125
R12_PAK,bio_ppl,2000,2030,M1,year,0.015225
R12_PAK,bio_ppl,2000,2035,M1,year,0.0165375
R12_PAK,bio_ppl,2000,2040,M1,year,0.01785
R12_PAK,bio_ppl,2005,2005,M1,year,0
R12_PAK,bio_ppl,2005,2010,M1,year,0
R12_PAK,bio_ppl,2005,2015,M1,year,0
R12_PAK,bio_ppl,2005,2020,M1,year,0
R12_PAK,bio_ppl,2005,2025,M1,year,0.0112625
R12_PAK,bio_ppl,2005,2030,M1,year,0.012325
R12_PAK,bio_ppl,2005,2035,M1,year,0.0133875
R12_PAK,bio_ppl,2005,2040,M1,year,0.01445
R12_PAK,bio_ppl,2005,2045,M1,year,0.01445
R12_PAK,bio_ppl,2010,2010,M1,year,0
R12_PAK,bio_ppl,2010,2015,M1,year,0
R12_PAK,bio_ppl,2010,2020,M1,year,0
R12_PAK,bio_ppl,2010,2025,M1,year,0.0414228
R12_PAK,bio_ppl,2010,2030,M1,year,0.0453306
R12_PAK,bio_ppl,2010,2035,M1,year,0.0492384
R12_PAK,bio_ppl,2010,2040,M1,year,0.0531462
R12_PAK,bio_ppl,2010,2045,M1,year,0.0531462
R12_PAK,bio_ppl,2015,2015,M1,year,0
R12_PAK,bio_ppl,2015,2020,M1,year,0
R12_PAK,bio_ppl,2015,2025,M1,year,0.133692
R12_PAK,bio_ppl,2015,2030,M1,year,0.146305
R12_PAK,bio_ppl,2015,2035,M1,year,0.158917
R12_PAK,bio_ppl,2015,2040,M1,year,0.17153
R12_PAK,bio_ppl,2015,2045,M1,year,0.17153
R12_PAK,bio_ppl,2015,2050,M1,year,0.17153
R12_PAK,bio_ppl,2020,2020,M1,year,0
R12_PAK,bio_ppl,2020,2025,M1,year,0.0848
R12_PAK,bio_ppl,2020,2030,M1,year,0.0928
R12_PAK,bio_ppl,2020,2035,M1,year,0.1008
R12_PAK,bio_ppl,2020,2040,M1,year,0.1088
R12_PAK,bio_ppl,2020,2045,M1,year,0.1088
R12_PAK,bio_ppl,2020,2050,M1,year,0.1088
R12_PAK,bio_ppl,2025,2025,M1,year,3.76896
R12_PAK,bio_ppl,2025,2030,M1,year,4.12452
R12_PAK,bio_ppl,2025,2035,M1,year,4.48008
R12_PAK,bio_ppl,2025,2040,M1,year,4.83565
R12_PAK,bio_ppl,2025,2045,M1,year,4.83565
R12_PAK,bio_ppl,2025,2050,M1,year,4.83565
R12_PAK,bio_ppl,2030,2030,M1,year,3.52983
R12_PAK,bio_ppl,2030,2035,M1,year,3.83412
R12_PAK,bio_ppl,2030,2040,M1,year,4.13842
R12_PAK,bio_ppl,2030,2045,M1,year,4.13842
R12_PAK,bio_ppl,2030,2050,M1,year,4.13842
R12_PAK,bio_ppl,2030,2055,M1,year,4.13842
R12_PAK,bio_ppl,2035,2035,M1,year,0.497384
R12_PAK,bio_ppl,2035,2040,M1,year,0.536859
R12_PAK,bio_ppl,2035,2045,M1,year,0.536859
R12_PAK,bio_ppl,2035,2050,M1,year,0.536859
R12_PAK,bio_ppl,2035,2055,M1,year,0.536859
R12_PAK,bio_ppl,2035,2060,M1,year,0.536859
R12_PAK,bio_ppl,2040,2040,M1,year,0.994444
R12_PAK,bio_ppl,2040,2045,M1,year,0.994444
R12_PAK,bio_ppl,2040,2050,M1,year,0.994444
R12_PAK,bio_ppl,2040,2055,M1,year,0.994444
R12_PAK,bio_ppl,2040,2060,M1,year,0.994444
R12_PAK,bio_ppl,2040,2070,M1,year,0.497222
R12_PAK,bio_ppl,2045,2045,M1,year,1.70937
R12_PAK,bio_ppl,2045,2050,M1,year,1.70937
R12_PAK,bio_ppl,2045,2055,M1,year,1.70937
R12_PAK,bio_ppl,2045,2060,M1,year,1.70937
R12_PAK,bio_ppl,2045,2070,M1,year,1.70937
R12_PAK,bio_ppl,2050,2050,M1,year,1.73586
R12_PAK,bio_ppl,2050,2055,M1,year,1.73586
R12_PAK,bio_ppl,2050,2060,M1,year,1.73586
R12_PAK,bio_ppl,2050,2070,M1,year,1.73586
R12_PAK,bio_ppl,2055,2055,M1,year,5.88505
R12_PAK,bio_ppl,2055,2060,M1,year,5.88505
R12_PAK,bio_ppl,2055,2070,M1,year,5.88505
R12_PAK,bio_ppl,2060,2060,M1,year,4.13842
R12_PAK,bio_ppl,2060,2070,M1,year,4.13842
R12_PAK,bio_ppl,2070,2070,M1,year,1.03408
R12_PAK,csp_sm1_res,2005,2005,M1,year,0
R12_PAK,csp_sm1_res,2005,2010,M1,year,0
R12_PAK,csp_sm1_res,2005,2015,M1,year,0
R12_PAK,csp_sm1_res,2005,2020,M1,year,0
R12_PAK,csp_sm1_res,2005,2025,M1,year,0
R12_PAK,csp_sm1_res,2005,2030,M1,year,0
R12_PAK,csp_sm1_res,2010,2010,M1,year,0
R12_PAK,csp_sm1_res,2010,2015,M1,year,0
R12_PAK,csp_sm1_res,2010,2020,M1,year,0
R12_PAK,csp_sm1_res,2010,2025,M1,year,0
R12_PAK,csp_sm1_res,2010,2030,M1,year,0
R12_PAK,csp_sm1_res,2010,2035,M1,year,0
R12_PAK,csp_sm1_res,2015,2015,M1,year,0
R12_PAK,csp_sm1_res,2015,2020,M1,year,0
R12_PAK,csp_sm1_res,2015,2025,M1,year,0
R12_PAK,csp_sm1_res,2015,2030,M1,year,0
R12_PAK,csp_sm1_res,2015,2035,M1,year,0
R12_PAK,csp_sm1_res,2015,2040,M1,year,0
R12_PAK,csp_sm1_res,2020,2020,M1,year,0
R12_PAK,csp_sm1_res,2020,2025,M1,year,0
R12_PAK,csp_sm1_res,2020,2030,M1,year,0
R12_PAK,csp_sm1_res,2020,2035,M1,year,0
R12_PAK,csp_sm1_res,2020,2040,M1,year,0
R12_PAK,csp_sm1_res,2020,2045,M1,year,0
R12_PAK,csp_sm1_res,2025,2025,M1,year,0
R12_PAK,csp_sm1_res,2025,2030,M1,year,0
R12_PAK,csp_sm1_res,2025,2035,M1,year,0
R12_PAK,csp_sm1_res,2025,2040,M1,year,0
R12_PAK,csp_sm1_res,2025,2045,M1,year,0
R12_PAK,csp_sm1_res,2025,2050,M1,year,0
R12_PAK,csp_sm1_res,2030,2030,M1,year,0
R12_PAK,csp_sm1_res,2030,2035,M1,year,0
R12_PAK,csp_sm1_res,2030,2040,M1,year,0
R12_PAK,csp_sm1_res,2030,2045,M1,year,0
R12_PAK,csp_sm1_res,2030,2050,M1,year,0
R12_PAK,csp_sm1_res,2030,2055,M1,year,0
R12_PAK,csp_sm1_res,2035,2035,M1,year,0
R12_PAK,csp_sm1_res,2035,2040,M1,year,0
R12_PAK,csp_sm1_res,2035,2045,M1,year,0
R12_PAK,csp_sm1_res,2035,2050,M1,year,0
R12_PAK,csp_sm1_res,2035,2055,M1,year,0
R12_PAK,csp_sm1_res,2035,2060,M1,year,0
R12_PAK,csp_sm1_res,2040,2040,M1,year,0
R12_PAK,csp_sm1_res,2040,2045,M1,year,0
R12_PAK,csp_sm1_res,2040,2050,M1,year,0
R12_PAK,csp_sm1_res,2040,2055,M1,year,0
R12_PAK,csp_sm1_res,2040,2060,M1,year,0
R12_PAK,csp_sm1_res,2040,2070,M1,year,0
R12_PAK,csp_sm1_res,2045,2045,M1,year,0
R12_PAK,csp_sm1_res,2045,2050,M1,year,0
R12_PAK,csp_sm1_res,2045,2055,M1,year,0
R12_PAK,csp_sm1_res,2045,2060,M1,year,0
R12_PAK,csp_sm1_res,2045,2070,M1,year,0
R12_PAK,csp_sm1_res,2050,2050,M1,year,0
R12_PAK,csp_sm1_res,2050,2055,M1,year,0
R12_PAK,csp_sm1_res,2050,2060,M1,year,0
R12_PAK,csp_sm1_res,2050,2070,M1,year,0
R12_PAK,csp_sm1_res,2055,2055,M1,year,0
R12_PAK,csp_sm1_res,2055,2060,M1,year,0
R12_PAK,csp_sm1_res,2055,2070,M1,year,0
R12_PAK,csp_sm1_res,2060,2060,M1,year,0
R12_PAK,csp_sm1_res,2060,2070,M1,year,0
R12_PAK,csp_sm1_res,2070,2070,M1,year,0
R12_PAK,csp_sm1_res1,2005,2005,M1,year,0
R12_PAK,csp_sm1_res1,2005,2010,M1,year,0
R12_PAK,csp_sm1_res1,2005,2015,M1,year,0
R12_PAK,csp_sm1_res1,2005,2020,M1,year,0
R12_PAK,csp_sm1_res1,2005,2025,M1,year,0
R12_PAK,csp_sm1_res1,2005,2030,M1,year,0
R12_PAK,csp_sm1_res1,2010,2010,M1,year,0
R12_PAK,csp_sm1_res1,2010,2015,M1,year,0
R12_PAK,csp_sm1_res1,2010,2020,M1,year,0
R12_PAK,csp_sm1_res1,2010,2025,M1,year,0
R12_PAK,csp_sm1_res1,2010,2030,M1,year,0
R12_PAK,csp_sm1_res1,2010,2035,M1,year,0
R12_PAK,csp_sm1_res1,2015,2015,M1,year,0
R12_PAK,csp_sm1_res1,2015,2020,M1,year,0
R12_PAK,csp_sm1_res1,2015,2025,M1,year,0
R12_PAK,csp_sm1_res1,2015,2030,M1,year,0
R12_PAK,csp_sm1_res1,2015,2035,M1,year,0
R12_PAK,csp_sm1_res1,2015,2040,M1,year,0
R12_PAK,csp_sm1_res1,2020,2020,M1,year,0
R12_PAK,csp_sm1_res1,2020,2025,M1,year,0
R12_PAK,csp_sm1_res1,2020,2030,M1,year,0
R12_PAK,csp_sm1_res1,2020,2035,M1,year,0
R12_PAK,csp_sm1_res1,2020,2040,M1,year,0
R12_PAK,csp_sm1_res1,2020,2045,M1,year,0
R12_PAK,csp_sm1_res1,2025,2025,M1,year,0
R12_PAK,csp_sm1_res1,2025,2030,M1,year,0
R12_PAK,csp_sm1_res1,2025,2035,M1,year,0
R12_PAK,csp_sm1_res1,2025,2040,M1,year,0
R12_PAK,csp_sm1_res1,2025,2045,M1,year,0
R12_PAK,csp_sm1_res1,2025,2050,M1,year,0
R12_PAK,csp_sm1_res1,2030,2030,M1,year,0
R12_PAK,csp_sm1_res1,2030,2035,M1,year,0
R12_PAK,csp_sm1_res1,2030,2040,M1,year,0
R12_PAK,csp_sm1_res1,2030,2045,M1,year,0
R12_PAK,csp_sm1_res1,2030,2050,M1,year,0
R12_PAK,csp_sm1_res1,2030,2055,M1,year,0
R12_PAK,csp_sm1_res1,2035,2035,M1,year,0
R12_PAK,csp_sm1_res1,2035,2040,M1,year,0
R12_PAK,csp_sm1_res1,2035,2045,M1,year,0
R12_PAK,csp_sm1_res1,2035,2050,M1,year,0
R12_PAK,csp_sm1_res1,2035,2055,M1,year,0
R12_PAK,csp_sm1_res1,2035,2060,M1,year,0
R12_PAK,csp_sm1_res1,2040,2040,M1,year,0
R12_PAK,csp_sm1_res1,2040,2045,M1,year,0
R12_PAK,csp_sm1_res1,2040,2050,M1,year,0
R12_PAK,csp_sm1_res1,2040,2055,M1,year,0
R12_PAK,csp_sm1_res1,2040,2060,M1,year,0
R12_PAK,csp_sm1_res1,2040,2070,M1,year,0
R12_PAK,csp_sm1_res1,2045,2045,M1,year,0
R12_PAK,csp_sm1_res1,2045,2050,M1,year,0
R12_PAK,csp_sm1_res1,2045,2055,M1,year,0
R12_PAK,csp_sm1_res1,2045,2060,M1,year,0
R12_PAK,csp_sm1_res1,2045,2070,M1,year,0
R12_PAK,csp_sm1_res1,2050,2050,M1,year,0
R12_PAK,csp_sm1_res1,2050,2055,M1,year,0
R12_PAK,csp_sm1_res1,2050,2060,M1,year,0
R12_PAK,csp_sm1_res1,2050,2070,M1,year,0
R12_PAK,csp_sm1_res1,2055,2055,M1,year,0
R12_PAK,csp_sm1_res1,2055,2060,M1,year,0
R12_PAK,csp_sm1_res1,2055,2070,M1,year,0
R12_PAK,csp_sm1_res1,2060,2060,M1,year,0
R12_PAK,csp_sm1_res1,2060,2070,M1,year,0
R12_PAK,csp_sm1_res1,2070,2070,M1,year,0
R12_PAK,csp_sm1_res2,2005,2005,M1,year,0
R12_PAK,csp_sm1_res2,2005,2010,M1,year,0
R12_PAK,csp_sm1_res2,2005,2015,M1,year,0
R12_PAK,csp_sm1_res2,2005,2020,M1,year,0
R12_PAK,csp_sm1_res2,2005,2025,M1,year,0
R12_PAK,csp_sm1_res2,2005,2030,M1,year,0
R12_PAK,csp_sm1_res2,2010,2010,M1,year,0
R12_PAK,csp_sm1_res2,2010,2015,M1,year,0
R12_PAK,csp_sm1_res2,2010,2020,M1,year,0
R12_PAK,csp_sm1_res2,2010,2025,M1,year,0
R12_PAK,csp_sm1_res2,2010,2030,M1,year,0
R12_PAK,csp_sm1_res2,2010,2035,M1,year,0
R12_PAK,csp_sm1_res2,2015,2015,M1,year,0
R12_PAK,csp_sm1_res2,2015,2020,M1,year,0
R12_PAK,csp_sm1_res2,2015,2025,M1,year,0
R12_PAK,csp_sm1_res2,2015,2030,M1,year,0
R12_PAK,csp_sm1_res2,2015,2035,M1,year,0
R12_PAK,csp_sm1_res2,2015,2040,M1,year,0
R12_PAK,csp_sm1_res2,2020,2020,M1,year,0
R12_PAK,csp_sm1_res2,2020,2025,M1,year,0
R12_PAK,csp_sm1_res2,2020,2030,M1,year,0
R12_PAK,csp_sm1_res2,2020,2035,M1,year,0
R12_PAK,csp_sm1_res2,2020,2040,M1,year,0
R12_PAK,csp_sm1_res2,2020,2045,M1,year,0
R12_PAK,csp_sm1_res2,2025,2025,M1,year,0
R12_PAK,csp_sm1_res2,2025,2030,M1,year,0
R12_PAK,csp_sm1_res2,2025,2035,M1,year,0
R12_PAK,csp_sm1_res2,2025,2040,M1,year,0
R12_PAK,csp_sm1_res2,2025,2045,M1,year,0
R12_PAK,csp_sm1_res2,2025,2050,M1,year,0
R12_PAK,csp_sm1_res2,2030,2030,M1,year,0
R12_PAK,csp_sm1_res2,2030,2035,M1,year,0
R12_PAK,csp_sm1_res2,2030,2040,M1,year,0
R12_PAK,csp_sm1_res2,2030,2045,M1,year,0
R12_PAK,csp_sm1_res2,2030,2050,M1,year,0
R12_PAK,csp_sm1_res2,2030,2055,M1,year,0
R12_PAK,csp_sm1_res2,2035,2035,M1,year,0
R12_PAK,csp_sm1_res2,2035,2040,M1,year,0
R12_PAK,csp_sm1_res2,2035,2045,M1,year,0
R12_PAK,csp_sm1_res2,2035,2050,M1,year,0
R12_PAK,csp_sm1_res2,2035,2055,M1,year,0
R12_PAK,csp_sm1_res2,2035,2060,M1,year,0
R12_PAK,csp_sm1_res2,2040,2040,M1,year,0
R12_PAK,csp_sm1_res2,2040,2045,M1,year,0
R12_PAK,csp_sm1_res2,2040,2050,M1,year,0
R12_PAK,csp_sm1_res2,2040,2055,M1,year,0
R12_PAK,csp_sm1_res2,2040,2060,M1,year,0
R12_PAK,csp_sm1_res2,2040,2070,M1,year,0
R12_PAK,csp_sm1_res2,2045,2045,M1,year,0
R12_PAK,csp_sm1_res2,2045,2050,M1,year,0
R12_PAK,csp_sm1_res2,2045,2055,M1,year,0
R12_PAK,csp_sm1_res2,2045,2060,M1,year,0
R12_PAK,csp_sm1_res2,2045,2070,M1,year,0
R12_PAK,csp_sm1_res2,2050,2050,M1,year,0
R12_PAK,csp_sm1_res2,2050,2055,M1,year,0
R12_PAK,csp_sm1_res2,2050,2060,M1,year,0
R12_PAK,csp_sm1_res2,2050,2070,M1,year,0
R12_PAK,csp_sm1_res2,2055,2055,M1,year,0
R12_PAK,csp_sm1_res2,2055,2060,M1,year,0
R12_PAK,csp_sm1_res2,2055,2070,M1,year,0
R12_PAK,csp_sm1_res2,2060,2060,M1,year,0
R12_PAK,csp_sm1_res2,2060,2070,M1,year,0
R12_PAK,csp_sm1_res2,2070,2070,M1,year,0
R12_PAK,csp_sm1_res3,2005,2005,M1,year,0
R12_PAK,csp_sm1_res3,2005,2010,M1,year,0
R12_PAK,csp_sm1_res3,2005,2015,M1,year,0
R12_PAK,csp_sm1_res3,2005,2020,M1,year,0
R12_PAK,csp_sm1_res3,2005,2025,M1,year,0
R12_PAK,csp_sm1_res3,2005,2030,M1,year,0
R12_PAK,csp_sm1_res3,2010,2010,M1,year,0
R12_PAK,csp_sm1_res3,2010,2015,M1,year,0
R12_PAK,csp_sm1_res3,2010,2020,M1,year,0
R12_PAK,csp_sm1_res3,2010,2025,M1,year,0
R12_PAK,csp_sm1_res3,2010,2030,M1,year,0
R12_PAK,csp_sm1_res3,2010,2035,M1,year,0
R12_PAK,csp_sm1_res3,2015,2015,M1,year,0
R12_PAK,csp_sm1_res3,2015,2020,M1,year,0
R12_PAK,csp_sm1_res3,2015,2025,M1,year,0
R12_PAK,csp_sm1_res3,2015,2030,M1,year,0
R12_PAK,csp_sm1_res3,2015,2035,M1,year,0
R12_PAK,csp_sm1_res3,2015,2040,M1,year,0
R12_PAK,csp_sm1_res3,2020,2020,M1,year,0
R12_PAK,csp_sm1_res3,2020,2025,M1,year,0
R12_PAK,csp_sm1_res3,2020,2030,M1,year,0
R12_PAK,csp_sm1_res3,2020,2035,M1,year,0
R12_PAK,csp_sm1_res3,2020,2040,M1,year,0
R12_PAK,csp_sm1_res3,2020,2045,M1,year,0
R12_PAK,csp_sm1_res3,2025,2025,M1,year,0
R12_PAK,csp_sm1_res3,2025,2030,M1,year,0
R12_PAK,csp_sm1_res3,2025,2035,M1,year,0
R12_PAK,csp_sm1_res3,2025,2040,M1,year,0
R12_PAK,csp_sm1_res3,2025,2045,M1,year,0
R12_PAK,csp_sm1_res3,2025,2050,M1,year,0
R12_PAK,csp_sm1_res3,2030,2030,M1,year,0
R12_PAK,csp_sm1_res3,2030,2035,M1,year,0
R12_PAK,csp_sm1_res3,2030,2040,M1,year,0
R12_PAK,csp_sm1_res3,2030,2045,M1,year,0
R12_PAK,csp_sm1_res3,2030,2050,M1,year,0
R12_PAK,csp_sm1_res3,2030,2055,M1,year,0
R12_PAK,csp_sm1_res3,2035,2035,M1,year,0
R12_PAK,csp_sm1_res3,2035,2040,M1,year,0
R12_PAK,csp_sm1_res3,2035,2045,M1,year,0
R12_PAK,csp_sm1_res3,2035,2050,M1,year,0
R12_PAK,csp_sm1_res3,2035,2055,M1,year,0
R12_PAK,csp_sm1_res3,2035,2060,M1,year,0
R12_PAK,csp_sm1_res3,2040,2040,M1,year,0
R12_PAK,csp_sm1_res3,2040,2045,M1,year,0
R12_PAK,csp_sm1_res3,2040,2050,M1,year,0
R12_PAK,csp_sm1_res3,2040,2055,M1,year,0
R12_PAK,csp_sm1_res3,2040,2060,M1,year,0
R12_PAK,csp_sm1_res3,2040,2070,M1,year,0
R12_PAK,csp_sm1_res3,2045,2045,M1,year,0
R12_PAK,csp_sm1_res3,2045,2050,M1,year,0
R12_PAK,csp_sm1_res3,2045,2055,M1,year,0
R12_PAK,csp_sm1_res3,2045,2060,M1,year,0
